X1,X2,X3,X4
677812,1,670918,32217314
721389,0,589125,57825906
746812,0,705298,28578329
710665,0,648198,25557967
712031,2,2040565,74840974
742738,0,715836,57824813
847065,1,709111,48381531
715552,1,754406,48343298
738246,1,745749,48377584
600288,0,749035,28578956
734071,1,546480,63050114
729159,0,728005,7852751
875932,1,746351,32210271
719695,1,709542,1757665
728989,1,697347,11422574
719108,1,709086,1211441
732236,1,698988,10570202
653387,1,887037,74524926
745033,1,714867,63052630
703139,0,712927,48378626
725514,0,610533,48339190
971496,1,794328,74528790
722647,1,1376868,1216006
712919,0,708977,3102788
713687,1,727483,1755165
744415,0,741798,49567987
668604,1,743967,13273076
706976,1,752540,80097366
708657,0,713909,43408530
692711,0,768688,74842936
679741,0,722336,74843314
716216,1,713639,74523137
600317,0,600316,28575713
737185,1,680719,11423347
715566,1,714826,3104610
710862,0,713261,48344563
677321,0,713234,7847943
731066,1,671489,13275603
715701,1,713701,1216319
739321,1,722000,7852128
727464,1,711446,11057234
694727,1,745300,13280031
742311,1,712142,11421181
663154,1,568974,13275173
755627,1,709546,80100729
775848,1,857138,43410085
712412,1,645469,48340141
731417,0,717560,11422363
722269,1,634396,48343507
710979,1,694243,7852683
755775,0,666131,13274418
717083,1,714248,48379260
740086,0,755294,11426320
715904,0,696132,28577794
1376868,0,549859,52122714
762444,1,698771,48379861
693099,1,670033,11060444
720771,1,727597,48342782
820532,0,788530,48377631
700111,1,728391,28573836
715883,1,727888,7850630
695519,1,767436,74526802
707660,1,726224,11423189
577469,0,555540,43407965
958361,1,709528,74528466
703923,0,705260,56309416
762891,2,2040565,13279716
660824,0,792993,28575591
703151,1,674793,56303841
714698,1,730377,31790852
723034,0,670719,63050483
714469,0,535427,56302661
713892,1,725180,11055964
731920,1,672181,10569589
721648,1,721934,28575991
697872,1,713194,1757958
713489,1,730251,3102759
708967,0,732910,13273063
739189,1,729471,63049610
672633,1,664985,31792116
750257,0,713725,63052318
715406,0,701913,13276892
766649,0,682880,13273517
718507,1,705620,32211121
732602,1,714940,31794827
743896,1,737051,48340155
712604,0,713113,10570132
745294,0,689319,28574085
715615,1,666954,14459938
693888,0,736814,25560818
698852,1,705898,49566593
714814,1,728217,7849349
713444,1,676744,43406534
749166,1,790813,31794576
714083,1,683161,7846846
713468,1,712382,63047050
721281,1,817804,63048245
727480,1,731967,13274566
724929,0,715566,11421560
713148,2,2040565,48345498
713989,0,734336,14460303
713346,1,705553,1756501
714142,2,2040565,56308251
692655,0,711724,43406566
708163,1,735377,80102173
863228,1,779583,49571048
737501,0,756203,11425581
715801,0,619322,48340371
692504,2,2040565,31793833
712489,0,745295,28580927
767883,0,684497,13274463
725551,0,711959,14459550
644637,0,713366,25562400
728291,0,694351,3102521
751285,2,2040565,31795544
738614,0,713767,52126357
691750,1,711899,57828066
713876,0,715080,14461195
701909,1,728494,1756956
714275,1,590271,74839870
573696,1,715811,74526856
713929,0,711319,1753908
712131,1,747778,49569209
708944,0,718329,63051575
667905,1,582457,31792154
971526,2,2040565,66880087
711772,0,184504,32210889
564450,1,617375,52123061
721747,0,709991,1756933
1096262,3,1766076,74522430
735402,1,731425,32215029
707004,0,716592,52122557
793288,0,713743,32217340
695460,1,717097,28579636
673553,1,622993,63052837
754012,1,775905,11426320
726756,2,2040565,31794943
677063,0,711339,49565394
811895,1,699779,63048144
736546,1,622159,48345517
609601,0,717453,57825812
980982,0,686761,74524267
714216,0,725745,1756801
714918,1,717767,14465783
548511,0,681780,43413090
671993,1,782048,74839886
801653,0,705620,74524641
670952,1,714105,48378707
710552,1,731620,74523834
697316,0,715711,32211301
709550,0,665928,56307613
814330,1,752940,80102425
713701,1,546457,57829416
715093,0,781518,28578679
988828,0,710765,80099353
708441,0,720147,13276659
713234,1,740615,7852562
733509,1,729487,57828965
720996,1,664324,13279794
706853,1,714643,1215408
731588,0,259116,52126253
712597,0,729106,57823940
714173,1,749133,31794515
948257,1,621749,80096796
705399,1,703000,48378533
794752,0,762946,56303145
598535,1,714833,63046480
685465,0,678105,25558312
1981017,1,703537,1753349
713196,1,705205,1215739
685792,1,725681,48345751
701229,1,713307,56306187
688869,0,700625,28579523
730783,1,736762,11059680
895315,1,777440,56304950
797328,1,855374,63045889
730635,1,703151,14462638
670552,2,2040565,56308605
738787,0,634318,74838351
717732,1,684501,74840564
703770,1,712997,13274691
669916,1,720495,11422817
731050,1,770220,14466047
686902,1,692826,49571245
530289,1,1014212,74843803
575879,1,683530,56308492
708884,2,2040565,28575862
712394,1,703770,1216079
726140,0,692757,32211113
706242,1,713919,1215071
964538,1,679741,74843366
715540,2,2040565,25560723
704114,0,240292,56305531
718240,0,878774,52123777
723122,0,667419,66874132
583670,1,764764,43408608
697530,1,763815,31794978
693533,1,732059,14464767
106154,1,732514,74528219
642799,0,845970,66878628
270137,1,712412,13273758
579758,0,702953,48339075
629199,1,707267,43412879
736242,1,737170,10569303
1001227,2,2040565,74837889
669393,1,725636,13276535
933848,0,711356,74842128
725949,1,680716,11057096
658698,0,693872,74524887
973390,0,696488,80097014
669976,0,728050,11423402
713958,1,608216,63045860
729247,0,914524,57829559
722520,1,995593,74843847
588638,2,2040565,31792907
971494,0,714248,66875986
270143,1,809665,63046653
676511,1,729367,10569689
576563,1,742841,32212694
715393,1,712834,11058756
754523,1,731609,63050413
677282,1,700177,32214149
752568,1,835624,74837937
665020,0,582360,48341323
662749,0,754388,66876049
792776,2,2040565,25562195
743767,1,629843,56305944
867780,1,737554,80102417
737516,1,709421,7848819
705793,0,660213,31795006
804780,1,536184,74838163
699459,1,1376868,43409936
708523,0,711128,49565899
713814,0,695202,48380472
713919,1,710010,49570028
769254,1,665817,74839611
730680,1,825505,56305409
612609,1,764283,63051256
713701,1,677139,7849493
554293,0,690087,49571690
733625,0,544433,74839643
878785,1,824513,52124504
742292,0,713909,66877022
693461,1,725715,14464308
748785,1,724770,31789669
713563,1,633756,74841489
1376868,0,661326,14463646
739643,1,533230,49567960
905322,1,706485,74525397
697852,0,715495,25563607
604956,1,708406,43406662
575827,0,701737,57825660
931391,1,957383,80098654
707814,0,713400,7848090
696533,1,632495,28577233
716714,1,670750,14465961
715666,1,856007,48383308
758139,0,743927,63051630
703785,0,771956,63049974
792324,1,692238,25563614
713687,0,707293,1211768
624661,2,2040565,28575657
762255,1,785259,28575835
579241,0,714541,31791540
740453,1,685484,7849091
713583,1,717932,1754263
718710,0,669712,63046591
675102,1,682012,32215074
684461,1,334450,66876711
703326,0,701830,10572805
698871,0,708081,11421211
679565,0,716727,13277236
790779,0,330280,48342975
670375,1,714922,57831041
743387,1,688039,66878397
664678,0,723751,31794628
770855,1,724337,43412862
689918,1,710928,49566016
719113,1,677250,31791540
723879,1,715062,63047105
713076,1,711339,3104913
643173,1,731357,57826729
720546,0,688176,25561937
754823,1,763870,49568452
927175,0,866713,80096044
704855,0,683310,13278511
660328,1,668911,14462302
630813,1,648878,48339520
714557,1,723659,52120715
705635,1,713701,31789346
707618,1,721723,1213183
688041,1,747343,43408944
858513,1,797671,74837743
797085,1,714163,25563598
580035,0,771472,31790632
665758,0,669922,57827907
767941,1,802427,52122756
730857,2,2040565,48344452
727682,1,711372,74838986
292073,0,702195,25564064
719184,1,713294,1758230
705553,0,714649,1756420
660622,1,692447,52122067
735483,1,694455,52120704
810124,0,719965,49566277
729311,0,701274,52126760
661762,0,735059,66880911
705031,1,713035,1212708
697343,0,691127,56308883
806628,0,728059,48378739
706806,1,712773,1212730
735867,1,718131,11055954
827813,0,627323,49568275
712694,1,707735,14462448
714757,1,686947,7848741
713085,2,2040565,11427461
904864,1,720098,56306272
713725,2,2040339,49568825
719049,0,682246,31788843
664537,1,728716,10568646
613703,0,697680,49570383
692111,0,759062,52120519
565673,1,733420,49569478
848454,1,597642,63047472
709410,0,711507,1755227
240292,1,640514,43413062
744044,0,755848,13275301
779616,1,692037,25560126
713284,0,714301,48382867
694299,1,708200,48379578
738671,1,695642,11427021
713720,0,647181,25557569
767648,1,669804,48377521
717297,0,682612,57827475
710714,1,673475,11060600
649053,1,687041,43409133
712753,2,2040565,28576644
733564,1,717845,11422315
713474,0,747699,11422058
700436,1,713318,10574755
708498,0,735367,43408663
664036,2,2040565,80095881
660435,0,527216,25559226
714386,1,709598,3102954
677876,1,712896,11059906
688131,1,697269,25557873
703187,0,711606,49567371
642401,0,723350,31792470
715191,0,749610,74839340
834678,0,796612,56305002
790528,0,718470,52121720
774269,1,632997,80098452
453567,1,683869,10569045
703989,0,551434,74838866
979580,1,931568,74526228
713489,1,727771,48381252
694073,1,701445,10571905
687230,0,680856,10569636
717759,1,713194,74525883
705464,1,708789,63050512
680746,1,629130,28577038
57849,0,792146,48381827
702381,1,712703,14461048
699924,1,716179,25563870
713284,2,2040565,43411784
707937,1,715244,3103758
729878,1,732737,3101331
607146,1,690568,74842022
690755,1,705381,25557775
708845,1,742372,48340451
702929,0,806050,48342823
798270,2,2040565,28575537
704299,2,2040565,1210955
713076,1,729005,11424900
691948,1,820271,49570038
713468,1,712810,28578792
691519,0,735121,28574618
709505,1,745377,11421669
726927,1,714348,13278276
712430,2,2040565,57828156
722555,1,760932,13279806
671173,1,616288,52122617
670736,0,724587,31790348
717240,0,700908,11055518
744850,1,713619,11423277
713400,1,791679,32217206
713307,1,689321,14465655
639424,0,699611,49570686
616032,0,753089,31794466
690186,0,760811,43412021
781581,0,713468,48379435
731977,1,889941,63047067
718705,1,1376868,48339386
713366,1,644979,25558897
534876,1,765311,66875111
714597,2,2040565,48378654
711706,1,744598,14463192
716875,1,715634,13274808
564732,1,722035,48380532
755903,1,749955,57826689
742856,0,640535,43409065
739094,2,2040565,10568621
710605,2,2040565,1213538
731354,1,721509,3108027
670183,0,799146,31790153
687812,2,2040565,11424558
729106,2,2040565,57823879
757817,1,701539,25559233
710631,1,617800,63047313
797919,1,629026,74838323
610380,1,666766,48378858
635461,1,794816,48381299
710330,0,827482,80097427
773887,1,780202,52122183
696381,0,749503,80095713
713701,1,623390,66879051
716620,1,706464,56306238
708973,0,713947,43410334
709111,1,637882,66876829
685521,1,728448,28574438
713444,0,690835,11424000
697648,0,630902,43410979
800592,0,731510,74527296
733606,1,685082,7850838
712955,1,762489,63049018
579517,1,711069,48340793
599741,1,727488,74840710
664449,1,785849,25561568
705222,1,713307,1759196
712666,0,712597,1216775
712489,1,658974,28580259
649142,1,721164,25563315
711410,1,701114,1758325
713148,1,713892,7849334
714578,1,899296,74524295
698319,0,607017,74522399
689640,1,670050,32215372
677661,0,725898,11422239
744457,1,728111,52121888
631487,1,718161,43406535
711487,1,689567,63050581
713056,1,733050,74838117
292073,1,712100,43412596
713339,1,732382,48344721
969683,0,716953,74837203
792633,0,671075,49567545
734659,0,690960,3106048
713400,0,738835,11425004
682396,1,726403,48340379
928895,1,664877,63046741
741805,1,674260,10571132
694810,0,715080,10574755
685213,1,502742,57830408
687244,0,730584,52127390
722798,1,765637,32211737
713266,0,969322,80099697
727784,1,718721,28577517
718457,1,782056,28574977
727668,1,709729,1212154
730764,0,702292,43407180
682566,0,716389,52126861
717560,0,689394,11422377
653158,0,713892,31791572
713275,1,715237,14460671
740625,0,729680,74524456
712773,0,710197,11421923
712095,1,868605,56308801
646797,2,2040565,80095507
713245,0,708089,1215594
703402,0,754045,13278980
706230,1,600376,74528695
696522,1,716152,3107003
681341,0,708077,31791621
737106,1,783454,63046093
672513,1,551180,63052204
755899,1,713725,14463467
713489,1,786555,31793981
720012,0,730121,25563307
786578,1,655141,56304738
556252,1,739717,63049705
712788,1,321084,80097624
738692,0,714874,11426995
733382,1,666764,11058820
713743,1,742083,11421645
626304,1,932327,80100557
727510,1,676940,7848202
646335,2,2040565,25561513
742310,1,725766,31794634
722857,0,713336,1215712
724998,1,620997,25558999
740640,1,645811,66877459
707920,0,722164,11057507
648950,1,735230,31788897
710562,1,707957,25557435
744272,1,714564,63052809
710801,1,720012,1755275
996631,1,762064,66878594
727435,0,748897,11422599
904838,1,838220,56303263
690601,1,710631,28580473
959283,1,712781,74842665
715311,0,859503,66878885
576716,0,756489,63052672
792987,2,2040565,57830368
712761,1,713563,1755905
734904,1,719599,7850191
769172,1,713474,31791159
712263,0,747003,48377512
717209,0,673046,13273748
862842,0,562832,66874916
660692,1,703468,49567168
708866,1,721220,1210935
605044,0,685064,74838794
688548,1,723939,28580396
863227,0,712703,49570935
698938,1,710461,7851119
538185,1,616053,48383093
537193,0,730602,49566599
713576,1,701921,11059516
664664,1,692658,11424995
674440,0,539635,63045954
718076,2,2040565,1216671
707020,0,856554,57825370
799428,1,714915,31790672
713639,0,822326,43413147
724291,1,719365,1758385
719064,1,712960,32210283
703537,0,712382,1753289
747835,0,771362,32215236
675563,1,708818,14459480
728764,0,698304,10572918
715842,0,726264,7852303
694421,0,790585,56305480
705236,0,737278,57826385
742775,1,624526,48345003
625703,1,538748,74525533
752874,1,713284,56302786
659047,1,687210,74526775
726815,1,724282,11055748
687796,1,766634,13279221
672543,0,715752,43413460
710531,1,546373,74844069
774208,1,702292,28574073
551513,1,816339,43410043
714275,1,712810,49571040
670176,0,623552,28578698
707479,1,724173,10570409
750991,0,716869,11054620
713701,0,735502,14466072
636710,0,679818,80097859
707309,1,721937,43412720
558712,1,765926,48341233
704405,0,747974,28574513
701489,1,759859,32215357
704173,1,733377,63047387
891950,2,2040565,74840377
710818,0,647868,56302939
717171,0,710398,7851752
699883,0,696026,11422116
867428,2,2040565,56303688
699185,1,678096,52121541
713563,0,723353,63048376
718280,1,717399,57828518
906918,1,610042,74839548
796595,0,716731,28574812
740657,1,716776,66876308
561166,0,607605,63050949
713639,1,671352,28580931
725669,1,703427,74840413
706623,1,732722,7848309
693031,1,721005,63049949
633356,0,680653,56303782
678147,1,721376,11055050
738919,1,713892,31788540
659853,0,732699,66878249
786115,2,2040565,28577582
719541,1,715716,1755957
701696,0,691356,49569391
713468,1,716406,13276398
716375,1,695116,3104141
690445,1,711990,32211256
715341,0,644423,28579583
746640,0,712745,57828806
712430,1,712004,1759023
731941,1,659398,43411770
736439,1,743777,14465521
672172,1,690872,31791274
697452,0,770743,48345006
701935,0,716227,74528609
714698,1,723765,1753636
738445,1,789286,25564182
714197,1,813679,43407964
711493,0,659367,10573495
69430,0,688607,7851503
765236,1,713547,13274407
757844,1,623925,48380183
727954,1,717507,14461789
654292,0,648737,32215535
672785,1,716183,43410847
671875,1,881914,74841730
711826,0,796645,32211078
725160,1,706135,48378077
726543,0,710428,1757246
742731,0,791341,52122056
725844,1,716767,14462676
722428,0,713183,25561285
704955,0,692102,3105232
748319,2,2040565,48341315
701061,1,725542,63049744
759608,0,646434,25562949
748176,1,713104,11058816
708124,0,706274,3106809
707196,0,590829,52125091
571744,0,587560,49569172
715251,0,735302,11427027
727375,2,2040565,1212014
601041,1,725932,49566924
744197,1,786042,48342414
534850,1,1027015,80097663
721161,1,713444,11423273
966844,0,690050,74527317
709854,1,699924,1755881
715811,1,748228,32217146
717807,1,704542,1758847
1376868,1,703999,1211667
773519,1,764814,66874556
728622,1,822371,43410048
688276,1,692293,11059766
600292,2,2040565,28578536
719748,1,740563,10570862
713997,0,741804,13277113
686947,1,714142,7848722
567935,1,710461,56307782
755612,1,602309,57824214
697307,1,626095,25562076
713012,1,657735,66874368
603698,0,705145,63046168
719058,1,663936,32216458
774426,1,710665,25557991
747986,1,1015479,80096892
720628,1,681442,14465102
714541,1,711585,11424489
608436,1,674898,32215916
573834,1,688755,48344932
627091,1,764330,74528352
846146,0,756891,57830120
710412,0,704602,1214479
